Date,State,Doses_Distributed,Doses_Administered,Administered_Dose1,Administered_Dose2,Administered_Dose_Other,id,,,,,,,,,,,,,,,,,,,
07-02-2021,West Virginia,357000,322046,217613,104023,,2923,,,,,,,,,,,,,,,,,,,
08-02-2021,West Virginia,357000,323387,218266,104711,,2924,,,,,,,,,,,,,,,,,,,
09-02-2021,West Virginia,380400,327414,219723,107679,,2925,,,,,,,,,,,,,,,,,,,
10-02-2021,West Virginia,380400,332577,222233,110332,,2926,,,,,,,,,,,,,,,,,,,
11-02-2021,West Virginia,387400,340780,226323,114445,,2927,,,,,,,,,,,,,,,,,,,
12-02-2021,West Virginia,387700,351427,230596,120819,,2928,,,,,,,,,,,,,,,,,,,
13-02-2021,West Virginia,395600,376113,242233,133868,,2929,,,,,,,,,,,,,,,,,,,
14-02-2021,West Virginia,395600,386583,247689,138882,,2930,,,,,,,,,,,,,,,,,,,
16-02-2021,West Virginia,429800,393643,250814,142817,,2931,,,,,,,,,,,,,,,,,,,
17-02-2021,West Virginia,441500,396009,251627,144370,,2932,,,,,,,,,,,,,,,,,,,
18-02-2021,West Virginia,441500,403532,254778,148742,,2933,,,,,,,,,,,,,,,,,,,
19-02-2021,West Virginia,481225,440614,279255,161329,,2934,,,,,,,,,,,,,,,,,,,
20-02-2021,West Virginia,481225,458087,288262,169795,,2935,,,,,,,,,,,,,,,,,,,
21-02-2021,West Virginia,481225,463513,290411,173068,,2936,,,,,,,,,,,,,,,,,,,
22-02-2021,West Virginia,481225,465593,291272,174287,,2937,,,,,,,,,,,,,,,,,,,868956
23-02-2021,West Virginia,512865,470643,293891,176709,,2938,,,,,,,,,,,,,,,,,,,871691
24-02-2021,West Virginia,556135,474477,295452,178975,,2939,,,,,,,,,,,,,,,,,,,879795
25-02-2021,West Virginia,568255,485535,300110,185374,,2940,,,,,,,,,,,,,,,,,,,890824
26-02-2021,West Virginia,571155,501913,308262,193594,,2941,,,,,,,,,,,,,,,,,,,909015
27-02-2021,West Virginia,605255,526059,320183,205801,,2942,,,,,,,,,,,,,,,,,,,936992
28-02-2021,West Virginia,605255,532295,322459,209759,,2943,,,,,,,,,,,,,,,,,,,957911
01-03-2021,West Virginia,605255,534053,323332,210642,,2944,,,,,,,,,,,,,,,,,,,970679
02-03-2021,West Virginia,644595,536534,324863,211589,,2945,,,,,,,,,,,,,,,,,,,983620
03-03-2021,West Virginia,652465,541453,327437,213929,,2946,,,,,,,,,,,,,,,,,,,1001215
04-03-2021,West Virginia,659465,553449,335690,217666,,2947,,,,,,,,,,,,,,,,,,,1024096
05-03-2021,West Virginia,680665,574473,350207,224165,,2948,,,,,,,,,,,,,,,,,,,1059148
06-03-2021,West Virginia,723565,594118,363204,230801,,2949,,,,,,,,,,,,,,,,,,,1098191
07-03-2021,West Virginia,723565,601440,368186,233139,,2950,,,,,,,,,,,,,,,,,,,1127745
30-12-2020,Wisconsin,159800,37446,,,,2951,,,,,,,,,,,,,,,,,,,
02-01-2021,Wisconsin,159800,64657,,,,2952,,,,,,,,,,,,,,,,,,,
04-01-2021,Wisconsin,208075,66974,,,,2953,,,,,,,,,,,,,,,,,,,
05-01-2021,Wisconsin,266675,67398,,,,2954,,,,,,,,,,,,,,,,,,,
06-01-2021,Wisconsin,266675,73213,,,,2955,,,,,,,,,,,,,,,,,,,
07-01-2021,Wisconsin,322775,82170,,,,2956,,,,,,,,,,,,,,,,,,,
08-01-2021,Wisconsin,323075,98373,,,,2957,,,,,,,,,,,,,,,,,,,
11-01-2021,Wisconsin,418775,135261,,,,2958,,,,,,,,,,,,,,,,,,,
12-01-2021,Wisconsin,429500,137253,125895,11343,15,2959,,,,,,,,,,,,,,,,,,,
13-01-2021,Wisconsin,435900,137253,125895,11343,15,2960,,,,,,,,,,,,,,,,,,,
14-01-2021,Wisconsin,437900,149955,135841,12820,,2961,,,,,,,,,,,,,,,,,,,
15-01-2021,Wisconsin,437900,169803,151387,17108,,2962,,,,,,,,,,,,,,,,,,,
19-01-2021,Wisconsin,437900,213498,188144,23641,,2963,,,,,,,,,,,,,,,,,,,
20-01-2021,Wisconsin,538325,222492,193461,27312,,2964,,,,,,,,,,,,,,,,,,,
21-01-2021,Wisconsin,577325,238758,204746,32268,,2965,,,,,,,,,,,,,,,,,,,
22-01-2021,Wisconsin,597225,260821,221067,37901,,2966,,,,,,,,,,,,,,,,,,,
23-01-2021,Wisconsin,610100,285630,241512,42229,,2967,,,,,,,,,,,,,,,,,,,
24-01-2021,Wisconsin,610100,308290,260664,45641,,2968,,,,,,,,,,,,,,,,,,,
25-01-2021,Wisconsin,610100,315876,266481,47409,,2969,,,,,,,,,,,,,,,,,,,
26-01-2021,Wisconsin,685100,318096,268091,48017,,2970,,,,,,,,,,,,,,,,,,,
27-01-2021,Wisconsin,790400,335519,281166,52332,,2971,,,,,,,,,,,,,,,,,,,
28-01-2021,Wisconsin,793050,361917,302339,57508,,2972,,,,,,,,,,,,,,,,,,,
29-01-2021,Wisconsin,793750,406869,339296,65354,,2973,,,,,,,,,,,,,,,,,,,
30-01-2021,Wisconsin,795050,450251,375931,71976,,2974,,,,,,,,,,,,,,,,,,,
31-01-2021,Wisconsin,795050,491058,409614,78902,,2975,,,,,,,,,,,,,,,,,,,
01-02-2021,Wisconsin,795050,513385,429609,81097,,2976,,,,,,,,,,,,,,,,,,,
02-02-2021,Wisconsin,900250,522034,437456,81523,,2977,,,,,,,,,,,,,,,,,,,
03-02-2021,Wisconsin,922900,548172,457768,84830,,2978,,,,,,,,,,,,,,,,,,,
04-02-2021,Wisconsin,925800,548912,458321,84998,,2979,,,,,,,,,,,,,,,,,,,
05-02-2021,Wisconsin,926300,595152,491942,96850,,2980,,,,,,,,,,,,,,,,,,,
06-02-2021,Wisconsin,926300,638241,521331,110306,,2981,,,,,,,,,,,,,,,,,,,
07-02-2021,Wisconsin,926300,742527,581413,153227,,2982,,,,,,,,,,,,,,,,,,,
08-02-2021,Wisconsin,926300,763252,595912,159160,,2983,,,,,,,,,,,,,,,,,,,
09-02-2021,Wisconsin,1045950,769314,600268,160627,,2984,,,,,,,,,,,,,,,,,,,
10-02-2021,Wisconsin,1059200,796703,619711,168029,,2985,,,,,,,,,,,,,,,,,,,
11-02-2021,Wisconsin,1080700,826275,640058,176673,,2986,,,,,,,,,,,,,,,,,,,
12-02-2021,Wisconsin,1080800,864476,664353,190059,,2987,,,,,,,,,,,,,,,,,,,
13-02-2021,Wisconsin,1082100,916129,689583,216092,,2988,,,,,,,,,,,,,,,,,,,
14-02-2021,Wisconsin,1082100,955412,709908,234709,,2989,,,,,,,,,,,,,,,,,,,
16-02-2021,Wisconsin,1223525,991691,736864,243483,,2990,,,,,,,,,,,,,,,,,,,
17-02-2021,Wisconsin,1238725,1012491,748247,252667,,2991,,,,,,,,,,,,,,,,,,,
18-02-2021,Wisconsin,1243125,1040145,762117,266163,,2992,,,,,,,,,,,,,,,,,,,
19-02-2021,Wisconsin,1300325,1137395,818760,306537,,2993,,,,,,,,,,,,,,,,,,,
20-02-2021,Wisconsin,1301825,1188631,841506,334625,,2994,,,,,,,,,,,,,,,,,,,
21-02-2021,Wisconsin,1301825,1230619,858185,359360,,2995,,,,,,,,,,,,,,,,,,,
